SORT_LOT,SORT_WAFER_ID,SORT_X,SORT_Y,LOT,TOTAL_GOOD,TOTAL_BAD,PROGRAM_NAME,OPERATION,DEVREVSTEP,FUNCTIONAL_BIN,TEST_NAME,PATTERN_NAME,
H4498438,396,6,-4,4518C418,22,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338364P2325018_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FT_PG_ASSIST,
H4521228,156,-10,1,4519B371,81,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1340177P2437046_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_ISROUTPUT4A,
H5045164,908,2,5,4518C726,52,4,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1341500P2323998_014444_PR00DF_FBXXX_US1XB1X1XXXQXXXXX_FUNC_EVTPREFQ,
H4521238,529,-8,-4,4518C726,4,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4516369,544,-3,1,4520B819,54,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1342676P2245398_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_EXC_PF_PROT_SS_PROT,
H5011878,833,-6,7,4520B704,102,5,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1346246P2468284_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_SAAT_FT_RHINE_RAND_004,
H5072048,557,5,9,4521B683,106,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4521218,705,1,-1,4517C214,54,10,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5011868,210,9,6,4518C279,121,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
H4498438,396,6,-4,4518C418,22,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1340673P2252838_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_TAG_SNPHITLD,
H4521228,156,-10,1,4519B371,81,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1340177P2437046_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_ISROUTPUT4A,
H5045164,908,2,5,4518C726,52,4,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1341500P2323998_014444_PR00DF_FBXXX_US1XB1X1XXXQXXXXX_FUNC_EVTPREFQ,
H4521238,529,-8,-4,4518C726,4,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4516369,544,-3,1,4520B819,54,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1342676P2245398_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_EXC_PF_PROT_SS_PROT,
H5011878,833,-6,7,4520B704,102,5,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1346246P2468284_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_SAAT_FT_RHINE_RAND_004,
H5072048,557,5,9,4521B683,106,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4521218,705,1,-1,4517C214,54,10,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5011868,210,9,6,4518C279,121,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
H4498438,396,6,-4,4518C418,22,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1345213P2442688_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_PMH_FT_T1__B4K_ADG_ORP_000,
H4521228,156,-10,1,4519B371,81,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1340177P2437046_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_ISROUTPUT4A,
H5045164,908,2,5,4518C726,52,4,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1341500P2323998_014444_PR00DF_FBXXX_US1XB1X1XXXQXXXXX_FUNC_EVTPREFQ,
H4521238,529,-8,-4,4518C726,4,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4516369,544,-3,1,4520B819,54,2,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1342676P2245398_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_EXC_PF_PROT_SS_PROT,
H5011878,833,-6,7,4520B704,102,5,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1346246P2468284_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_SAAT_FT_RHINE_RAND_004,
H5072048,557,5,9,4521B683,106,3,PSC2MJMS1IM921K0,7251,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
H4516049,326,-7,2,4520B489,40,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343167P2411352_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_TBPU_CR_LBR_T1,
H4516049,369,8,6,4520B489,68,3,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
H5011818,738,-10,-2,4520B599,44,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
H4516049,695,-10,2,4520B651,20,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5011818,682,-7,-9,4517C585,7,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
H4516058,783,-1,-5,4520B915,34,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5034098,637,6,9,4520B919,23,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1345837P2250178_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FA_DIRECTED_SUBD_VD,
H4516049,326,-7,2,4520B489,40,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343167P2411352_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_TBPU_CR_LBR_T1,
H4516049,369,8,6,4520B489,68,3,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
H5011818,738,-10,-2,4520B599,44,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
H4516049,695,-10,2,4520B651,20,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5011818,682,-7,-9,4517C585,7,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
H4516058,783,-1,-5,4520B915,34,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5034098,637,6,9,4520B919,23,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1345837P2250178_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FA_DIRECTED_SUBD_VD,
H4516049,326,-7,2,4520B489,40,2,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1343167P2411352_014444_PR00DF_FTXXX_US1XB1X1XXXQXXXXX_TBPU_CR_LBR_T1,
H4516049,369,8,6,4520B489,68,3,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
H5011818,738,-10,-2,4520B599,44,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338103P2299578_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_VEGA_SHREMP_332506615,
H4516049,695,-10,2,4520B651,20,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5011818,682,-7,-9,4517C585,7,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
H4516058,783,-1,-5,4520B915,34,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338662P2259308_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FC_STPCLK_NOP_T0,
H5034098,637,6,9,4520B919,23,1,PSC2MJMS1IM921K0,7251,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1345837P2250178_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FA_DIRECTED_SUBD_VD,
H4521248,613,-3,0,4517C127,43,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H4516359,483,9,-6,4518C353,11,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H4498438,501,3,-12,4517C466,35,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1339927P2437626_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_D,
H4521248,613,-3,0,4517C127,43,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H4516359,483,9,-6,4518C353,11,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H4498438,501,3,-12,4517C466,35,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1339927P2437626_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_D,
H4521248,613,-3,0,4517C127,43,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
H4516359,483,9,-6,4518C353,11,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1338642P2438176_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FG_MSIMMROM,
H4498438,501,3,-12,4517C466,35,2,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1339927P2437626_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_D,
H5021949,533,5,-8,4517C155,94,1,PSC2MJMS1IM921K0,7271,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H5021949,533,5,-8,4517C155,94,1,PSC2MJMS1IM921K0,7271,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H5021949,533,5,-8,4517C155,94,1,PSC2MJMS1IM921K0,7271,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H5021949,555,-8,4,4517C385,10,2,PSC2MJMS1IM921K0,7271,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0643,G1344202P2463754_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_984397015,
H5021949,555,-8,4,4517C385,10,2,PSC2MJMS1IM921K0,7271,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0743,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
H5021949,555,-8,4,4517C385,10,2,PSC2MJMS1IM921K0,7271,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0748,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
H5021949,548,0,-11,E53515B092,0,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,490,-7,5,J3520A481,57,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5021949,548,0,-11,E53515B092,0,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,490,-7,5,J3520A481,57,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5021949,548,0,-11,E53515B092,0,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4516188,490,-7,5,J3520A481,57,1,PSC2MJMS1IM921K0,7301,8GLBDVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521218,699,1,-10,3517B133,0,1,PSC2MJMS1IM921K0,7301,8GLBBVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521218,699,1,-10,3517B133,0,1,PSC2MJMS1IM921K0,7301,8GLBBVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521218,699,1,-10,3517B133,0,1,PSC2MJMS1IM921K0,7301,8GLBBVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4498438,399,-1,-3,4519B360,19,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4498438,399,-1,-3,4519B360,19,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4498438,399,-1,-3,4519B360,19,1,PSC2MJMS1IM921K0,7271,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1343385P2430904_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,
H4521198,639,-5,-8,4515C202,34,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1337753P2466094_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_OFF,
H5011818,685,6,1,4515C362,26,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
H4516188,506,1,7,4515C362,14,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5034038,719,1,2,4517C555,49,4,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1342061P2449480_014444_PR00DF_FTXXX_US1XB1X1XXXHXXXXX_YT4_DMP_T1,
H4516188,491,1,-5,4515C388,72,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1342480P2326478_014444_PR00DF_FBXXX_US1XB1X0XXXHXXXXX_T3THR_KMH0_001_PSRLDQ,
H5021938,393,1,4,4520B926,49,2,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0644,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4521198,639,-5,-8,4515C202,34,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1337753P2466094_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_OFF,
H5011818,685,6,1,4515C362,26,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
H4516188,506,1,7,4515C362,14,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5034038,719,1,2,4517C555,49,4,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1342061P2449480_014444_PR00DF_FTXXX_US1XB1X1XXXHXXXXX_YT4_DMP_T1,
H4516188,491,1,-5,4515C388,72,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1342480P2326478_014444_PR00DF_FBXXX_US1XB1X0XXXHXXXXX_T3THR_KMH0_001_PSRLDQ,
H5021938,393,1,4,4520B926,49,2,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0744,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4521198,639,-5,-8,4515C202,34,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1337753P2466094_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_1_TC_OFF,
H5011818,685,6,1,4515C362,26,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
H4516188,506,1,7,4515C362,14,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1399144P2449740_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BUS1_MSFTS1_T0,
H5034038,719,1,2,4517C555,49,4,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1342061P2449480_014444_PR00DF_FTXXX_US1XB1X1XXXHXXXXX_YT4_DMP_T1,
H4516188,491,1,-5,4515C388,72,1,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1342480P2326478_014444_PR00DF_FBXXX_US1XB1X0XXXHXXXXX_T3THR_KMH0_001_PSRLDQ,
H5021938,393,1,4,4520B926,49,2,PSC2MJMS1IM921K0,7251,8GLBBVAS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0749,G1338808P2463544_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_PMH_CR_BASIC_2,
H4521238,568,0,-1,3518A846,5,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5021978,737,3,-1,3517B158,4,1,PSC2MJMS1IM921K0,7276,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521228,153,-8,2,3518B071,13,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5072003,459,7,4,3517B322,6,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1500_014444_NOMNOM_341500_0666,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521238,568,0,-1,3518A846,5,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5021978,737,3,-1,3517B158,4,1,PSC2MJMS1IM921K0,7276,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521228,153,-8,2,3518B071,13,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5072003,459,7,4,3517B322,6,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1000_014444_NOMNOM_231000_0766,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521238,568,0,-1,3518A846,5,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H5021978,737,3,-1,3517B158,4,1,PSC2MJMS1IM921K0,7276,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
H4521228,153,-8,2,3518B071,13,1,PSC2MJMS1IM921K0,7301,8GLBDVS,1263,BF_SIGEN1000_VID_014444_NOMNOM_231000_0771,G1337258P2242438_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DAC_EMON,
