
!**TABLE** ID 3:1 Rows:531 Cols:98 Cells:0
!  Name : DATA LEVEL=DIE 
! +Info :  

,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,DIEFDT,,,
W5083688    754    -5   2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1824,"4029,4001,4031,4103,3810,3818",G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD,972116,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     8   2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3816,3831,4029,4031,4101",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     5 -11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3816,3831,4029,4031,4101",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -4   6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3082,4029,G1403741P2233568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FA_DIRECTED_NORMD_VD_SBFT,9741,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     5   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,4103,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    -9  -7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4759,4103,G1615950P2376150_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_7_PORT2_DPDAT,10878,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -4   7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"3625,3605,3831,3627,4001,4003,4101,4103,4010,3825,3805",G1413634P2266578_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_PRELOAD_LM1_ORP_000,43506,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     0  -7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,2304,3605,G1615355P2773252_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_2,7141,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    10   2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,4103,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -7   4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"4029,4001,4031,4103,3810,3818",G1406393P2230768_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_MMX_PAGING_ORP_003,29834,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    10  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"3816,3831,4029,4031,4101",G1404768P2238838_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_TD_TB_006_STRUCT_TBTACD_ST,7235,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782     5 -10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3816,3831,4029,4031,4101",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782     1   5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3816,3831,4029,4031,4101",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -3  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3625,3605,3831,3627,4001,4003,4101,4103,4010,3825,3805",G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43,28162,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     6   7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"3816,3831,4029,4031,4101",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -1  -7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"114,7805,7829,103,7831",G1404077P2238798_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_TD_TB_006_STRUCT_TBTACD_ST,7235,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     5   6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782   -12   0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4925,8001,G1615701P2376010_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_13_PORT2_DPDAT,11396,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788    -5 -12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    10   2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -4  -8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     5   8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -3 -12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -6  -6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,2240,7816,G1615008P2773232_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT,7013,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782     4  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     0   5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754   -12  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     3   4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -3   0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"114,7805,7829,103,7831",G1404643P2238778_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_TD_TB_006_STRUCT_TBTACD_ST,7235,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -8  -6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002,19410,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     9  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002,19410,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788   -11  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    -3   8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    787    -3  10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788     8  -2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1981,"7807,7812,7825,7605,7603,7801,7601",G1411750P2239858_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_RRRRSHARKY_007_SBFT,21185,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     2   6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1824,"114,7805,7829,103,7831",G1411232P2528768_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_CACHE_LINE_SPLIT,1246098,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -7  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754   -10   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4759,8001,G1615950P2376150_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_7_PORT2_DPDAT,10878,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -8  -3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1835,"114,7805,7829,103,7831",G1432445P2266198_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_NOPRELOAD_LM0_ORP_000,52556,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     5   1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1835,"114,7805,7829,103,7831",G1432445P2266198_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_NOPRELOAD_LM0_ORP_000,52556,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788   -12  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     7   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     5   8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     4  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    -7   1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1824,"7829,7827,103,8001,110,125",G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD,972116,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    -1  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1832,"7627,7603,7814,114,7805,7829,103,7831",G1404526P2388928_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_RRRRSHARKY_005_SBFT_2,15229,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -7  -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1403807P2230088_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002,19410,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -4   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    -7  -5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782     8  -7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,8001,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     3  10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1831,"114,7805,7829,103,7831",G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1,15370,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -1   6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4925,8001,G1615701P2376010_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_13_PORT2_DPDAT,11396,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788     5   0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1824,"8022,8018,7825,112,7803,7818,7829,7827,103,8001,110,125",G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT,1325247,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -9   3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1836,"7801,114,7805,7829,103,7831",G1412476P2344026_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_BPBTB_TAR_2PORT_RDS_FINAL,30258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788     5  -3,,,,,,,,,,,,,,,,,,,,,,,,,,-1,11387,"3811,4501,4504,4530,4507,4509,4532,4132,4130,4318,4128,4119,4002,4004,4126,4111,3823,3808,3826,3821,4109,4108,3819",G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825,14377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -8   3,,,,,,,,,,,,,,,,,,,,,,,,,,-1,8018,"4001,4303,4305",G1678485P2437736_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TMR_CLEAR_A,15020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    782    -1   4,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3546,"7811,7416,7414",G1685009P2434266_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MOS_MOSLARYM_SMC_PA_CAM_BITS_SPLIT_1_,6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754     8   7,,,,,,-1,8405,4104,G1691488P2463424_014444_PL01DV_FTXXX_US1XM1X2XXXHXXXXX_BUS_BAV_APIC_INTR_RW_IRR4_IRR5_FG_3,13699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    788     0  -9,,,,,,-1,1698,7817,G1653164P2449070_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,4626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776    -2   9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1830,"8020,7627,7603,7814,7801,101,7827,103,7820",G1405967P2232668_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_FRITS_ALL_IMEM_T2S48,20245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    10   1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1824,7831,G1405486P2339046_014040_PK03DB_LBXXX_UX1PM1X1XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_0,15399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     0   0,,,,,,,,,,,,,,,,,,,,,-1,11387,"7813,7619,531,7630,7621,529,7632,8008,8030,7810,7830,7819,7821,109,7828,8023,8019,8021,7826,8011,7811,7817,8009",G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825,14377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754    11  -5,,,,,,,,,,,,,,,,,,,,,-1,818,"328,106,102,126,8032,308,8008,311,8030,123,121,8006,8004,7625,7624,7810,7607,7830,7819,7821,109,7828,8019",G1681608P2255978_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ADC_81_010_OPCOV_PREFIX_DBIT_1_P,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    776     1   8,,,,,,,,,,,,,,,,-1,5998,4511,G1692102P2801834_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_TAGPARITYMISS_PBIST_CODE,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,7500,4101,D1797506P2520888_012020_PL01DG_FTXXX_UX1XM1X0SP0XXXXXX_PIX_PH1PH2_AZTEC_STATPG,59582,,,,,,Default,,
W5083688    776    -5   8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,4103,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
W5083688    754   -11  -1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5308,4103,G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT,11763,,,,,,,,,,,,,,,,,,,,,,,,,,Default,,
